Instance|Question|Answer|Label
Yesterday , I was riding my bike when , all of a sudden , I hit a rock and fell . Oh no ! My pants were ripped . When I got home , my mother said that we could sew them . She said she would teach me how . First , we got a needle and a spool of blue thread . At first , I could n't put the thread through the hole in the needle , but eventually , I got it . We laid the pants on the table , and then my mother showed me how to sew . We poked the needle through the cloth , up through it , and then back down . It took me a long time , but by the end , there was no longer a rip in my pants .#What did she show them how to thread?#pants	0
Yesterday , I was riding my bike when , all of a sudden , I hit a rock and fell . Oh no ! My pants were ripped . When I got home , my mother said that we could sew them . She said she would teach me how . First , we got a needle and a spool of blue thread . At first , I could n't put the thread through the hole in the needle , but eventually , I got it . We laid the pants on the table , and then my mother showed me how to sew . We poked the needle through the cloth , up through it , and then back down . It took me a long time , but by the end , there was no longer a rip in my pants .#What did she show them how to thread?#the needle	1
Yesterday , I was riding my bike when , all of a sudden , I hit a rock and fell . Oh no ! My pants were ripped . When I got home , my mother said that we could sew them . She said she would teach me how . First , we got a needle and a spool of blue thread . At first , I could n't put the thread through the hole in the needle , but eventually , I got it . We laid the pants on the table , and then my mother showed me how to sew . We poked the needle through the cloth , up through it , and then back down . It took me a long time , but by the end , there was no longer a rip in my pants .#What did they thread?#button hole	0
Yesterday , I was riding my bike when , all of a sudden , I hit a rock and fell . Oh no ! My pants were ripped . When I got home , my mother said that we could sew them . She said she would teach me how . First , we got a needle and a spool of blue thread . At first , I could n't put the thread through the hole in the needle , but eventually , I got it . We laid the pants on the table , and then my mother showed me how to sew . We poked the needle through the cloth , up through it , and then back down . It took me a long time , but by the end , there was no longer a rip in my pants .#What did they thread?#the needle	1
Yesterday , I was riding my bike when , all of a sudden , I hit a rock and fell . Oh no ! My pants were ripped . When I got home , my mother said that we could sew them . She said she would teach me how . First , we got a needle and a spool of blue thread . At first , I could n't put the thread through the hole in the needle , but eventually , I got it . We laid the pants on the table , and then my mother showed me how to sew . We poked the needle through the cloth , up through it , and then back down . It took me a long time , but by the end , there was no longer a rip in my pants .#What ripped and caused sadness?#t-shirt	0
Yesterday , I was riding my bike when , all of a sudden , I hit a rock and fell . Oh no ! My pants were ripped . When I got home , my mother said that we could sew them . She said she would teach me how . First , we got a needle and a spool of blue thread . At first , I could n't put the thread through the hole in the needle , but eventually , I got it . We laid the pants on the table , and then my mother showed me how to sew . We poked the needle through the cloth , up through it , and then back down . It took me a long time , but by the end , there was no longer a rip in my pants .#What ripped and caused sadness?#pants	1
Last year I adopted my dog . First , I researched where the nearest animal shelters were around me . After I found a few animal shelters , I got into my car and drove to one of them . I visited with the animals , and saw one dog named Chester that I really liked . I went back home afterwards and began to research how to take care of pets . Once I had read about how to properly take care of an animal , I had to go and buy the supplies necessary . When I was all ready , I went back to the shelter and asked to adopt the dog . After I received all of the proper paperwork , I jumped back in the car with my new friend and drove home . It was a great decision .#What is the scenario in question?#Adopting a pet	1
Last year I adopted my dog . First , I researched where the nearest animal shelters were around me . After I found a few animal shelters , I got into my car and drove to one of them . I visited with the animals , and saw one dog named Chester that I really liked . I went back home afterwards and began to research how to take care of pets . Once I had read about how to properly take care of an animal , I had to go and buy the supplies necessary . When I was all ready , I went back to the shelter and asked to adopt the dog . After I received all of the proper paperwork , I jumped back in the car with my new friend and drove home . It was a great decision .#What is the scenario in question?#Adopting a child	0
Last year I adopted my dog . First , I researched where the nearest animal shelters were around me . After I found a few animal shelters , I got into my car and drove to one of them . I visited with the animals , and saw one dog named Chester that I really liked . I went back home afterwards and began to research how to take care of pets . Once I had read about how to properly take care of an animal , I had to go and buy the supplies necessary . When I was all ready , I went back to the shelter and asked to adopt the dog . After I received all of the proper paperwork , I jumped back in the car with my new friend and drove home . It was a great decision .#When did the shelter have the animals?#always	1
Last year I adopted my dog . First , I researched where the nearest animal shelters were around me . After I found a few animal shelters , I got into my car and drove to one of them . I visited with the animals , and saw one dog named Chester that I really liked . I went back home afterwards and began to research how to take care of pets . Once I had read about how to properly take care of an animal , I had to go and buy the supplies necessary . When I was all ready , I went back to the shelter and asked to adopt the dog . After I received all of the proper paperwork , I jumped back in the car with my new friend and drove home . It was a great decision .#When did the shelter have the animals?#never	0
Last year I adopted my dog . First , I researched where the nearest animal shelters were around me . After I found a few animal shelters , I got into my car and drove to one of them . I visited with the animals , and saw one dog named Chester that I really liked . I went back home afterwards and began to research how to take care of pets . Once I had read about how to properly take care of an animal , I had to go and buy the supplies necessary . When I was all ready , I went back to the shelter and asked to adopt the dog . After I received all of the proper paperwork , I jumped back in the car with my new friend and drove home . It was a great decision .#What did they want to see?#a dog that could be adopted	1
Last year I adopted my dog . First , I researched where the nearest animal shelters were around me . After I found a few animal shelters , I got into my car and drove to one of them . I visited with the animals , and saw one dog named Chester that I really liked . I went back home afterwards and began to research how to take care of pets . Once I had read about how to properly take care of an animal , I had to go and buy the supplies necessary . When I was all ready , I went back to the shelter and asked to adopt the dog . After I received all of the proper paperwork , I jumped back in the car with my new friend and drove home . It was a great decision .#What did they want to see?#the workers	0
Last year I adopted my dog . First , I researched where the nearest animal shelters were around me . After I found a few animal shelters , I got into my car and drove to one of them . I visited with the animals , and saw one dog named Chester that I really liked . I went back home afterwards and began to research how to take care of pets . Once I had read about how to properly take care of an animal , I had to go and buy the supplies necessary . When I was all ready , I went back to the shelter and asked to adopt the dog . After I received all of the proper paperwork , I jumped back in the car with my new friend and drove home . It was a great decision .#When were the animals ready for adoption?#immediately	1
Last year I adopted my dog . First , I researched where the nearest animal shelters were around me . After I found a few animal shelters , I got into my car and drove to one of them . I visited with the animals , and saw one dog named Chester that I really liked . I went back home afterwards and began to research how to take care of pets . Once I had read about how to properly take care of an animal , I had to go and buy the supplies necessary . When I was all ready , I went back to the shelter and asked to adopt the dog . After I received all of the proper paperwork , I jumped back in the car with my new friend and drove home . It was a great decision .#When were the animals ready for adoption?#never ready	0
Last year I adopted my dog . First , I researched where the nearest animal shelters were around me . After I found a few animal shelters , I got into my car and drove to one of them . I visited with the animals , and saw one dog named Chester that I really liked . I went back home afterwards and began to research how to take care of pets . Once I had read about how to properly take care of an animal , I had to go and buy the supplies necessary . When I was all ready , I went back to the shelter and asked to adopt the dog . After I received all of the proper paperwork , I jumped back in the car with my new friend and drove home . It was a great decision .#When did they find out which pets the shelter had?#After buying supplies	0
Last year I adopted my dog . First , I researched where the nearest animal shelters were around me . After I found a few animal shelters , I got into my car and drove to one of them . I visited with the animals , and saw one dog named Chester that I really liked . I went back home afterwards and began to research how to take care of pets . Once I had read about how to properly take care of an animal , I had to go and buy the supplies necessary . When I was all ready , I went back to the shelter and asked to adopt the dog . After I received all of the proper paperwork , I jumped back in the car with my new friend and drove home . It was a great decision .#When did they find out which pets the shelter had?#when they visited the shelter	1
Last year I adopted my dog . First , I researched where the nearest animal shelters were around me . After I found a few animal shelters , I got into my car and drove to one of them . I visited with the animals , and saw one dog named Chester that I really liked . I went back home afterwards and began to research how to take care of pets . Once I had read about how to properly take care of an animal , I had to go and buy the supplies necessary . When I was all ready , I went back to the shelter and asked to adopt the dog . After I received all of the proper paperwork , I jumped back in the car with my new friend and drove home . It was a great decision .#What kind of pets did they want to see?#fish	0
Last year I adopted my dog . First , I researched where the nearest animal shelters were around me . After I found a few animal shelters , I got into my car and drove to one of them . I visited with the animals , and saw one dog named Chester that I really liked . I went back home afterwards and began to research how to take care of pets . Once I had read about how to properly take care of an animal , I had to go and buy the supplies necessary . When I was all ready , I went back to the shelter and asked to adopt the dog . After I received all of the proper paperwork , I jumped back in the car with my new friend and drove home . It was a great decision .#What kind of pets did they want to see?#dog	1
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#What made their mouth go numb?#The hygienist used novocaine in the patient's mouth	1
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#What made their mouth go numb?#The  hygienist used ice to make the patient's mouth numb	0
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#What is the third word?#six	0
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#What is the third word?#every	1
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#What didn't they feel?#drill	1
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#What didn't they feel?#needle	0
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#Who came in to see them after the hygienist had cleaned their teeth?#dentist	1
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#Who came in to see them after the hygienist had cleaned their teeth?#hygienist	0
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#What did they not feel after their mouth went numb?#needle	0
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#What did they not feel after their mouth went numb?#the drill	1
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#When did the dentist see them?#The dentist seen the patient at the grocery store	0
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#When did the dentist see them?#After hygienist finished	1
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#Who cleaned their teeth?#The receptionist cleans the teeth	0
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#Who cleaned their teeth?#The hygienist cleans the patient teeth	1
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#When were their teeth cleaned?#Before checking in with receptionist	0
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#When were their teeth cleaned?#After checking in with receptionist	1
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#What went numb from the drug?#The patient mouth became numb	1
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#What went numb from the drug?#stomach	0
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#When did they not feel a thing?#When cleaning the teeth	0
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#When did they not feel a thing?#after getting injected with nocovaine	1
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#When did their mouth go numb?#After the hygienist injected fluoride	0
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#When did their mouth go numb?#After injecting novocaine	1
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#When did the dentist come in to see them?#6 pm	0
Each and every six months , I have to visit the dentist , to make sure my teeth are healthy and clean . The last visit , I went in and said `` hello '' to the receptionist . She checked me in and said the hygienist would be with me shortly . The hygienist is the person you see first , who cleans your teeth with a scraper , flosses them , and sometimes treats them with a pasty substance called fluoride . He said I had one small cavity , which I normally do n't have but ate a lot of sweets the past six months . A cavity can be a little scary , since the dentist goes in with a drill . I was scared it would hurt , but the only thing I felt a little was when the dentist put a needle in my mouth and injected something called Novocaine . Afterwards , I talked funny for a little while , but had healthy and clean teeth again .#When did the dentist come in to see them?#after the hygienist	1
I find doing laundry is relatively easy work . You just have to keep up . Every day I go around and collect all of the dirty clothes from the bedrooms and bathrooms and pile it all up outside the laundry closet -LRB- it is n't big enough to be called a laundry room . -RRB- I separate the clothes into their various loads ; underwear all goes into one pile , towels and wash rags go into another piles , jeans go into yet another pile and all the shirts go into another pile . I turn it on and let it start filling with water . I wait until the entire bottom is filled with water then I pour in the proper amount of detergent . Only then do I start loading in the clothes . I usually do it one article of clothing at a time , moving around the drum so the load stays balanced . Once it 's full , I simply close the door and let it run . When it stops , you take the clothes out and move them to the dryer .#When did the machine do all the work?#When training for a gold medal.	0
I find doing laundry is relatively easy work . You just have to keep up . Every day I go around and collect all of the dirty clothes from the bedrooms and bathrooms and pile it all up outside the laundry closet -LRB- it is n't big enough to be called a laundry room . -RRB- I separate the clothes into their various loads ; underwear all goes into one pile , towels and wash rags go into another piles , jeans go into yet another pile and all the shirts go into another pile . I turn it on and let it start filling with water . I wait until the entire bottom is filled with water then I pour in the proper amount of detergent . Only then do I start loading in the clothes . I usually do it one article of clothing at a time , moving around the drum so the load stays balanced . Once it 's full , I simply close the door and let it run . When it stops , you take the clothes out and move them to the dryer .#When did the machine do all the work?#when the door is closed	1
I find doing laundry is relatively easy work . You just have to keep up . Every day I go around and collect all of the dirty clothes from the bedrooms and bathrooms and pile it all up outside the laundry closet -LRB- it is n't big enough to be called a laundry room . -RRB- I separate the clothes into their various loads ; underwear all goes into one pile , towels and wash rags go into another piles , jeans go into yet another pile and all the shirts go into another pile . I turn it on and let it start filling with water . I wait until the entire bottom is filled with water then I pour in the proper amount of detergent . Only then do I start loading in the clothes . I usually do it one article of clothing at a time , moving around the drum so the load stays balanced . Once it 's full , I simply close the door and let it run . When it stops , you take the clothes out and move them to the dryer .#What does all the work?#The proletariate.	0
I find doing laundry is relatively easy work . You just have to keep up . Every day I go around and collect all of the dirty clothes from the bedrooms and bathrooms and pile it all up outside the laundry closet -LRB- it is n't big enough to be called a laundry room . -RRB- I separate the clothes into their various loads ; underwear all goes into one pile , towels and wash rags go into another piles , jeans go into yet another pile and all the shirts go into another pile . I turn it on and let it start filling with water . I wait until the entire bottom is filled with water then I pour in the proper amount of detergent . Only then do I start loading in the clothes . I usually do it one article of clothing at a time , moving around the drum so the load stays balanced . Once it 's full , I simply close the door and let it run . When it stops , you take the clothes out and move them to the dryer .#What does all the work?#The machine.	1
I find doing laundry is relatively easy work . You just have to keep up . Every day I go around and collect all of the dirty clothes from the bedrooms and bathrooms and pile it all up outside the laundry closet -LRB- it is n't big enough to be called a laundry room . -RRB- I separate the clothes into their various loads ; underwear all goes into one pile , towels and wash rags go into another piles , jeans go into yet another pile and all the shirts go into another pile . I turn it on and let it start filling with water . I wait until the entire bottom is filled with water then I pour in the proper amount of detergent . Only then do I start loading in the clothes . I usually do it one article of clothing at a time , moving around the drum so the load stays balanced . Once it 's full , I simply close the door and let it run . When it stops , you take the clothes out and move them to the dryer .#What was the machine doing in accordance to?#drying the clothing	0
I find doing laundry is relatively easy work . You just have to keep up . Every day I go around and collect all of the dirty clothes from the bedrooms and bathrooms and pile it all up outside the laundry closet -LRB- it is n't big enough to be called a laundry room . -RRB- I separate the clothes into their various loads ; underwear all goes into one pile , towels and wash rags go into another piles , jeans go into yet another pile and all the shirts go into another pile . I turn it on and let it start filling with water . I wait until the entire bottom is filled with water then I pour in the proper amount of detergent . Only then do I start loading in the clothes . I usually do it one article of clothing at a time , moving around the drum so the load stays balanced . Once it 's full , I simply close the door and let it run . When it stops , you take the clothes out and move them to the dryer .#What was the machine doing in accordance to?#The machine was washing the clothes.	1
Last week , on a beautiful sunny afternoon , I decided to take my niece Kathy to the playground . We were lucky because there were other children about her age already playing on the swings and slides . Kathy is chatty and likes to make friends by asking kids if she can play with them . She soon began to speak to another little girl names Eva and they were soon taking turns pushing each other on the swing . The two friends then decided to get in line for the slide . Kathy went first because she is a little more daring and her friend . Eva had never been on the tallest slide at the playground before but when she saw Kathy go down without a problem , she felt brave too . After a while , Kathy and Eva got tired of climbing up the slide so they went off to the moneky bars . When it was time to go the new friends gave each other a hug and promised to see each other at the playground on the next sunny day .#Where were Kathy and Eva hung by their knees?#swing set	0
Last week , on a beautiful sunny afternoon , I decided to take my niece Kathy to the playground . We were lucky because there were other children about her age already playing on the swings and slides . Kathy is chatty and likes to make friends by asking kids if she can play with them . She soon began to speak to another little girl names Eva and they were soon taking turns pushing each other on the swing . The two friends then decided to get in line for the slide . Kathy went first because she is a little more daring and her friend . Eva had never been on the tallest slide at the playground before but when she saw Kathy go down without a problem , she felt brave too . After a while , Kathy and Eva got tired of climbing up the slide so they went off to the moneky bars . When it was time to go the new friends gave each other a hug and promised to see each other at the playground on the next sunny day .#Where were Kathy and Eva hung by their knees?#monkey bars	1
Last week , on a beautiful sunny afternoon , I decided to take my niece Kathy to the playground . We were lucky because there were other children about her age already playing on the swings and slides . Kathy is chatty and likes to make friends by asking kids if she can play with them . She soon began to speak to another little girl names Eva and they were soon taking turns pushing each other on the swing . The two friends then decided to get in line for the slide . Kathy went first because she is a little more daring and her friend . Eva had never been on the tallest slide at the playground before but when she saw Kathy go down without a problem , she felt brave too . After a while , Kathy and Eva got tired of climbing up the slide so they went off to the moneky bars . When it was time to go the new friends gave each other a hug and promised to see each other at the playground on the next sunny day .#Who knows that sharing games is more fun than playing alone?#cat	0
Last week , on a beautiful sunny afternoon , I decided to take my niece Kathy to the playground . We were lucky because there were other children about her age already playing on the swings and slides . Kathy is chatty and likes to make friends by asking kids if she can play with them . She soon began to speak to another little girl names Eva and they were soon taking turns pushing each other on the swing . The two friends then decided to get in line for the slide . Kathy went first because she is a little more daring and her friend . Eva had never been on the tallest slide at the playground before but when she saw Kathy go down without a problem , she felt brave too . After a while , Kathy and Eva got tired of climbing up the slide so they went off to the moneky bars . When it was time to go the new friends gave each other a hug and promised to see each other at the playground on the next sunny day .#Who knows that sharing games is more fun than playing alone?#kids	1
Last week , on a beautiful sunny afternoon , I decided to take my niece Kathy to the playground . We were lucky because there were other children about her age already playing on the swings and slides . Kathy is chatty and likes to make friends by asking kids if she can play with them . She soon began to speak to another little girl names Eva and they were soon taking turns pushing each other on the swing . The two friends then decided to get in line for the slide . Kathy went first because she is a little more daring and her friend . Eva had never been on the tallest slide at the playground before but when she saw Kathy go down without a problem , she felt brave too . After a while , Kathy and Eva got tired of climbing up the slide so they went off to the moneky bars . When it was time to go the new friends gave each other a hug and promised to see each other at the playground on the next sunny day .#What is more fun to share than to play alone?#plates	0
